home_team,away_team,season_start,home_last10_points,away_last10_points,home_last10_gd,away_last10_gd,h2h_last5_home_points,h2h_last5_away_points
35.0,28.0,-1.7329366804956492,-1.2513024789642022,-0.4050622805817948,-1.913907316613615,-0.04297233860269419,-0.5368970317235366,-1.427436694730433
35.0,29.0,-1.7329366804956492,-1.5847450321832646,0.10947374579277727,-2.0255360696939047,0.42759092411131955,-1.3366415124975977,-0.6330263917528757
35.0,31.0,-1.7329366804956492,-1.4180237555737334,0.10947374579277727,-1.5790210573727455,0.42759092411131955,-0.5368970317235366,-1.427436694730433
35.0,33.0,-1.7329366804956492,-1.4180237555737334,-0.4050622805817948,-1.5790210573727455,-0.27825396995970103,-1.070060018906244,-1.1626332604045806
35.0,34.0,-1.7329366804956492,-0.9178599257451396,0.4524977633758253,-0.7976197858107167,0.3099501084328161,-1.3366415124975977,-0.6330263917528757
36.0,0.0,-1.7329366804956492,-1.2513024789642022,-0.23355027179027077,-1.355763551212166,0.42759092411131955,-1.3366415124975977,-0.6330263917528757
36.0,1.0,-1.7329366804956492,-1.7514663087927957,-1.2626223245394148,-1.6906498104530354,-1.925225389458749,-0.5368970317235366,-1.427436694730433
36.0,3.0,-1.7329366804956492,-1.7514663087927957,-1.4341343333309389,-1.6906498104530354,-1.6899437581017422,-1.070060018906244,-1.1626332604045806
36.0,4.0,-1.7329366804956492,-1.2513024789642022,-0.9195983069563668,-1.4673923042924557,-1.2193804953877285,-1.3366415124975977,-0.6330263917528757
36.0,5.0,-1.7329366804956492,-1.2513024789642022,0.6240097721673493,-1.244134798131876,0.7805133711468298,-1.3366415124975977,-0.6330263917528757
36.0,6.0,-1.7329366804956492,-0.7511386491356085,-1.2626223245394148,-0.4627335265698473,-0.513535601316708,-1.3366415124975977,-0.6330263917528757
36.0,10.0,-1.7329366804956492,-1.2513024789642022,0.2809857545843013,-0.7976197858107167,1.0157950025038367,-1.3366415124975977,-0.6330263917528757
